listing,price_in_usd,vendor,origin,destination,drug detail,synthetic_c,type of product,description,num_feedback,average_ rating
Text: +17205077338
Wickr Me: jason30594
Support E-mail: jetlove@protonmail.com

WE SHIP TO ALL STATES IN THE USA, CANADA AND WORLDWIDE.
FOR YOUR 10 FULL DANK VAPES CARTRIDGES WHICH IS OUR MINIMUM ORDER, PLEASE SPECIFY THE FLAVORS AND QUANTITY FOR EACH IN OUR CONTACT SUPPORT E-MAIL ID.

-Get your dank flavors delivered right to your door step. Free shipping on all orders.
-@jetlove, customer security and product quality are our main concern. We do not store any financial data on our servers and all payments occur through safe, secure, and encrypted channels.


For your first order with us; GET 5 ""fREE""fULL GRAM CARTRIDGES FOR ANY ORDER YOU PLACE:

ORDER NOW - $20/Cart

banana-punch
citron-cookies
do-si-dos
fruity-pebbles
gelato
gorilla-glue
grape-ape
grape-head
grape-pie
grease-monkey
gushers
kosher-kush
lemon-slushie
lemon-tree
london-pound-cake
mars-og
sherblato
skittles
skywalker-og
strawberry-cough
strawnana
sunset-sherbert
wedding-cake
wedding-pie
white-fire-og

We are always interested to hear from anyone who wishes to place large orders from us.


VIEW OUR OTHER DEALS!

Contact e-mail for customer support: jetlove@protonmail.com",1,1

BULK DISCOUNT MUHA MEDS,1000,Greenlight ,US,worldwide,cannabis,,vape pen,"Whatsapp..+17658892362
Wickr..greenlight23
Telegram..plugboy42
Available Vape Cartridges
Dank vape
ROVE
Smart carts
Muha meds
Plug Play
King pens
Heavy hitters
Cereal Carts
And Many more",0,0

BULK DISCOUNT MUHA MEDS,1000,Greenlight ,US,worldwide,cannabis,,vape pen,"Whatsapp..+17658892362
Wickr..greenlight23
Telegram..plugboy42
Available Vape Cartridges
Dank vape
ROVE
Smart carts
Muha meds
Plug Play
King pens
Heavy hitters
Cereal Carts
And Many more",0,0

Fire ROVE carts,1000,Greenlight ,US,worldwide,cannabis,,cartridge,"Whatsapp..+17658892362
Wickr..greenlight23
Telegram..plugboy42
Available Vape Cartridges
Dank vape
ROVE
Smart carts
Muha meds
Plug Play
King pens
Heavy hitters
Cereal Carts
And Many more",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire",0,0

50 GRAMS X KING VAPE CATRIDGES AVAILABLE,1000,DONMAN50000 ,US,worldwide,cannabis,,cartridge,"HIGH THC AVAILABLE !TOP SHELF QUALITY ! WE BRING TO YOU , CALI'S FINNEST!

YOU CAN CONTA*CT US VIA :


Wickr Username: frankmartins420

KIK Username: benjamincoleman725

og kush, grand daddy purple, sour diesel, jack herrer, pinneaple express, afghan kush, bubba kush, bluedream, ak 47, white widow, girl scout cookies, moonrocks , kriptonite, purple haze, guerrila glue, la confidential, amnesia haze , Cherry Tangie OG , Northen Lights, Orange Kush, Hindu Kush, Blue Dream, King Louie, indu Kush , arth OGand , vape pens, catridges , smoke , fire
",0,0

100 Top quality ..Lionsbreath Available ..Promo!,1000,topflightconnect ,US,worldwide,cannabis,,cartridge,"Wickr....... topflightcnnct

High quality oil !
Exotics, Mario , Cereal , Supreme , dank vapes , and king pens etc....

Wickr @@ topflightcnnct",1,1

100 moonrock carts,1000,topflightconnect ,US,worldwide,synthetic cannabis,yes,cartridge,"Wickr....... topflightcnnct

High quality oil !
Exotics, Mario , Cereal , Supreme , dank vapes , and king pens etc....

Wickr @@ topflightcnnct",0,0

100* Cartridges and Vape pens on wholesale PROMO,1000,perfectcorner11 ,US,not specified,cannabis,,multiple,"Dear Valued Clients,

Please message us on Wickr before placing your orders. Thanks
Wickr... Dailypharma
WhatApp..+1 (254)307-0553
Email....ladotomecsrl@gmail.com

Thanks for understanding",0,0

100* Cartridges and Vape pens on wholesale PROMO,1000,perfectcorner11 ,US,worldwide,cannabis,,multiple,"Dear Valued Client,
Please message us on Wickr before placing your orders. Thanks

Wickr ID.......Dailypharma
Whatsapp : +1(254) 307-0553
Email : ladotomecsrl@gmail.com

Thanks for understanding",0,0

100* Cartridges and Vape pens on wholesale PROMO,1000,perfectcorner11 ,US,not specified,cannabis,,multiple,"Dear Valued Client,
Please message us on Wickr before placing your orders. Thanks

Wickr ID.......Dailypharma
Whatsapp : +1(254) 307-0553
Email : ladotomecsrl@gmail.com

Thanks for understanding",0,0

100 Vape Cartridges,1000,DREAmMarkeTvendorTEAM ,anonymous,worldwide,cannabis,,cartridge,"vapes carts full grams available
top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE

FOR FAST RESPONSE MESSAGE US VIA





WICKR...DREAMMARKETTEAM



emai...gracesmer2026@gmail.com",1,1

100* Cartridges and Vape pens on wholesale PROMO,1000,baileythom ,US,worldwide,cannabis,,multiple,"Dank vapes carts full grams available
top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE

Message us before placing your order
contact us for fast response via the following:

wicker = baileythom

mail = baileythom03@gmail.com

Price:  $  1000.0    ( 0.108218 Bitcoins ) ",0,0

1 POUND AK46 KUSH GRADE +++,1000,droomontana79 ,US,worldwide,cannabis,,vape pen,"Hello, are you in search of top quality medical marijuana, tinctures, edibles,Carts, cannabis oil, weed seeds, hash oil, cbd oil and legal weeds?? why not try this out??We are a group of dedicated growers specialized at cultivating and selling just the best marijuana cannabis containing the CBN,CBD and THC ingredients. we are sellers in America, Europe and the World,and sell out our very affordable wide collection of strains not only to regular smokers, but some of our strains are also used as medicine for the treatment of cancer,stress, chronic pain, restore appetite,anxiety, etc. We ship worldwide and offer door to door delivery services. some of our strains in stock include; white widow,OG kush,sour diesel,master kush,purple kush, Ak47, Carts,Zero Moon rock and more. Vape Dank Vapor Cartridge. Hybrid. Introducing a unique and healthier way to medicate anywhere and everywhere. Vape dank premium cartridge is a smoke-free, tar-free alternative to traditional cannabis


Wickr:droomontana79
Text/call :+12402843706
Email:droomontana79@gmail.com
",0,0

100* Cartridges and Vape pens on wholesale PROMO,1000,Magicmover ,US,worldwide,cannabis,,multiple,"magicmover is here again with amazing deals. The only shop where you'll find high quality products at very affordable rates.
fast shipping and friendly customers service as we desire to give our customers and would be customer the very best of our service.
contact us on wickr for more inquiries @wickr ID...magicmover1",0,0

100 DANK VAPES,1000,droomontana79 ,US,worldwide,cannabis,,cartridge,"Dank vapes carts full grams available
top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABL


Wickr:droomontana79
Text/call :+12402843706
Email:droomontana79@gmail.com",2,1

100 Vape Cartridges,1000,DREAmMarkeTvendorTEAM ,anonymous,worldwide,cannabis,,cartridge,"vapes carts full grams available
top amazing powerful flavors, testing up to 96 percent THC. it can satisfy even most veterans.
got INDICA. SATIVA. HYBRID.TOP FLAVORS AVAILABLE

FOR FAST RESPONSE MESSAGE US VIA





WICKR...DREAMMARKETTEAM



emai...gracesmer2026@gmail.com",0,0

Pure CO2 THC Extract Cartridge 600mg (CLEAR) x 40,1000,brucelean ,US,US,cannabis,,cartridge,"Strains:
Norther Lights
Pumpkin Spice
Wedding cake
Brooklyn Cheescake
True OG
Sour Diesel
Orange Cookies
Sunset Sherbert
Bubble Gum
Gorilla Glue #4
Lemon Haze
Pineapple Express
Strawberry Banana
White Widow
Grape Ape


This is the purest and cleanest extract that you can find in the market, It???s made from the finest of THC concentrates and is treated in a way to filter out the fats and lipids that you see in a lot of similar products. This the best thing you can Vape. Each cartridge is filled with 600mg of CO2 THC extract . The blend is made from top shelf platinum Buds with over 90%+ THC. Our Extract tastes extremely clean and carries various health benefits. Our Vape Cartridges have standard 510 threading and will work with almost all Vape Pens.

Please read my vendor profile before ordering.",0,0

100* Cartridges and Vape pens on wholesale PROMO,1200,perfectcorner11 ,US,worldwide,cannabis,,multiple,"Dear Valued Clients,

Please message us on Wickr before placing your orders. Thanks
Wickr... Dailypharma
WhatApp..+1 (254)307-0553
Email....ladotomecsrl@gmail.com

Thanks for understanding",0,0

50 EXORTIC CARTS,1250,teethbattered ,US,worldwide,cannabis,,cartridge,"Buyers can decide to chose if they want only exotic cartridges or would rather prefer having their products be mixed.
We sell in small and large quantities. We accept orders in assortments/mixed pack. The minimum you must order is 50 packs.



CONTACT US BEFORE PLACING YOUR ORDER.

Contact Information:
Wickr application ID : teether
E-mail: manalon@protonmail.com

We provide one of the largest collection of exotic carts/dank vapes/backwoods flavors on the market. We strive to provide our customers with a variety of flavors to chose from. Our carts contain premium lab tested Hash Oil which nowadays, is hard to find on the market. Our pre filled cannabis cartridges are perfect for vaping marijuana on the go.

VIEW OUR OTHER DEALS!

Contact e-mail for customer support:
manalon@protonmail.com",0,0

50 EXORTIC CARTS,1250,teethbattered ,US,worldwide,cannabis,,cartridge,"Buyers can decide to chose if they want only exotic cartridges or would rather prefer having their products be mixed.
We sell in small and large quantities. We accept orders in assortments/mixed pack. The minimum you must order is 50 packs.



CONTACT US BEFORE PLACING YOUR ORDER.

Contact Information:
Wickr application ID : teether
E-mail: manalon@protonmail.com

We provide one of the largest collection of exotic carts/dank vapes/backwoods flavors on the market. We strive to provide our customers with a variety of flavors to chose from. Our carts contain premium lab tested Hash Oil which nowadays, is hard to find on the market. Our pre filled cannabis cartridges are perfect for vaping marijuana on the go.

VIEW OUR OTHER DEALS!

Contact e-mail for customer support:
manalon@protonmail.com",0,0

50 EXORTIC CARTS,1250,teethbattered ,US,worldwide,cannabis,,cartridge,"Buyers can decide to chose if they want only exotic cartridges or would rather prefer having their products be mixed.
We sell in small and large quantities. We accept orders in assortments/mixed pack. The minimum you must order is 50 packs.



CONTACT US BEFORE PLACING YOUR ORDER.

Contact Information:
Wickr application ID : teether
E-mail: manalon@protonmail.com

We provide one of the largest collection of exotic carts/dank vapes/backwoods flavors on the market. We strive to provide our customers with a variety of flavors to chose from. Our carts contain premium lab tested Hash Oil which nowadays, is hard to find on the market. Our pre filled cannabis cartridges are perfect for vaping marijuana on the go.

VIEW OUR OTHER DEALS!

Contact e-mail for customer support:
manalon@protonmail.com",0,0

100 good ROVE carts,1400,Greenlight ,US,worldwide,cannabis,,cartridge,"Whatsapp..+17658892362
Wickr..greenlight23
Telegram..plugboy42
Available Vape Cartridges
Dank vape
ROVE
Smart carts
Muha meds
Plug Play
King pens
Heavy hitters
Cereal Carts
And Many more",0,0

100 Real Dank Vapes and Mario Carts,1500,CheebaChews ,US,worldwide,cannabis,,cartridge,"lab tested with no vitamin e
serial number starts with the letter CA Including a 3 digit code EX CA123
no Fakes
CCell logo

wick...r..iwillmarry420
",0,0

100 Real Dank Vapes and Mario Carts,1500,CheebaChews ,US,worldwide,cannabis,,cartridge,"lab tested with no vitamin e
serial number starts with the letter CA Including a 3 digit code EX CA123
no Fakes
CCell logo

wick...r..iwillmarry420
",0,0

100 Real Dank Vapes and Mario Carts,1500,CheebaChews ,US,worldwide,cannabis,,cartridge,"lab tested with no vitamin e
serial number starts with the letter CA Including a 3 digit code EX CA123
no Fakes
CCell logo

wick...r..iwillmarry420
",0,0

100 Real Dank Vapes and Mario Carts,1500,CheebaChews ,US,worldwide,cannabis,,cartridge,"lab tested with no vitamin e
serial number starts with the letter CA Including a 3 digit code EX CA123
no Fakes
CCell logo

wick...r..iwillmarry420
",0,0

100 Real Dank Vapes and Mario Carts,1500,CheebaChews ,US,worldwide,cannabis,,cartridge,"lab tested with no vitamin e
serial number starts with the letter CA Including a 3 digit code EX CA123
no Fakes
CCell logo

wick...r..iwillmarry420
",0,0

200 Brass Knuckles Battery 650mah Wood Vape Pen,1500,baileythom ,US,worldwide,cannabis,,vape pen,"Brass Knuckles Battery 650mAh Good Wood Vape Pen Preheat Battery For 510 Kingpen Thick Oil Cartridges.

For fast communication feedback and more details you can easily get to us via

wicker = baileythom

What'sapp = +1(832)377-7104

mail = baileythom03@gmail.com

Price:  $  1500.0    ( 0.162327 Bitcoins ) ",0,0

150* Cartridges and Vape pens on wholesale PROMO,1500,perfectcorner11 ,US,europe,cannabis,,multiple,"Dear Valued Client,
Please message us on Wickr before placing your orders. Thanks

Wickr ID.......Dailypharma
Whatsapp : +1(254) 307-0553
Email : ladotomecsrl@gmail.com

Thanks for understanding",0,0

150* Cartridges and Vape pens on wholesale PROMO,1500,perfectcorner11 ,US,europe,cannabis,,multiple,"Dear Valued Client,
Please message us on Wickr before placing your orders. Thanks

Wickr ID.......Dailypharma
Whatsapp : +1(254) 307-0553
Email : ladotomecsrl@gmail.com

Thanks for understanding",0,0

100 Real Dank Vapes and Mario Carts,1500,CheebaChews ,US,worldwide,cannabis,,cartridge,"lab tested with no vitamin e
serial number starts with the letter CA Including a 3 digit code EX CA123
no Fakes
CCell logo

wick...r..iwillmarry420",0,0

Brass Knuckles,1500,healthstore ,US,worldwide,cannabis,,cartridge,"Hello, are you in search of top quality medical marijuana, tinctures, edibles,Carts, cannabis oil, weed seeds, hash oil, cbd oil and legal weeds?? why not try this out??We are a group of dedicated growers specialized at cultivating and selling just the best marijuana cannabis containing the CBN,CBD and THC ingredients. we are sellers in America, Europe and the World,and sell out our very affordable wide collection of strains not only to regular smokers, but some of our strains are also used as medicine for the treatment of cancer,stress, chronic pain, restore appetite,anxiety, etc. We ship worldwide and offer door to door delivery services. some of our strains in stock include; white widow,OG kush,sour diesel,master kush,purple kush, Ak47, Carts,Zero Moon rock and more. Vape Dank Vapor Cartridge. Hybrid. Introducing a unique and healthier way to medicate anywhere and everywhere. Vape dank premium cartridge is a smoke-free, tar-free alternative to traditional cannabis.

via WICKR>>>>>>>> ID (healthstore)
VIA email ::(healthstore58@gmail.com)
text or whatsapp us via......+1 478 412 0391",0,0

Lifeline carts,1519.21,Cleo710 ,US,worldwide,cannabis,,cartridge,"Hello, are you in search of top quality medical marijuana, tinctures, edibles,Carts, cannabis oil, weed seeds, hash oil, cbd oil and legal weeds?? why not try this out??We are a group of dedicated growers specialized at cultivating and selling just the best marijuana cannabis containing the CBN,CBD and THC ingredients. we are sellers in America, Europe and the World,and sell out our very affordable wide collection of strains not only to regular smokers, but some of our strains are also used as medicine for the treatment of cancer,stress, chronic pain, restore appetite,anxiety, etc. We ship worldwide and offer door to door delivery services. some of our strains in stock include; white widow,OG kush,sour diesel,master kush,purple kush, Ak47, Carts,Zero Moon rock and more. Vape Dank Vapor Cartridge. Hybrid. Introducing a unique and healthier way to medicate anywhere and everywhere. Vape dank premium cartridge is a smoke-free, tar-free alternative to traditional cannabis.


Wickr?.cleo710
Email: cleofastservice@protonmail.com
",0,0

Lifeline carts,1519.21,Cleo710 ,US,worldwide,cannabis,,cartridge,"Hello, are you in search of top quality medical marijuana, tinctures, edibles,Carts, cannabis oil, weed seeds, hash oil, cbd oil and legal weeds?? why not try this out??We are a group of dedicated growers specialized at cultivating and selling just the best marijuana cannabis containing the CBN,CBD and THC ingredients. we are sellers in America, Europe and the World,and sell out our very affordable wide collection of strains not only to regular smokers, but some of our strains are also used as medicine for the treatment of cancer,stress, chronic pain, restore appetite,anxiety, etc. We ship worldwide and offer door to door delivery services. some of our strains in stock include; white widow,OG kush,sour diesel,master kush,purple kush, Ak47, Carts,Zero Moon rock and more. Vape Dank Vapor Cartridge. Hybrid. Introducing a unique and healthier way to medicate anywhere and everywhere. Vape dank premium cartridge is a smoke-free, tar-free alternative to traditional cannabis.


Wickr?.cleo710
Email: cleofastservice@protonmail.com
",0,0

24K GOLD 250g,1668.05,kandykones ,UK,UK,synthetic cannabis,yes,other,"Also known as Kosher Tangie, 24k Gold is a 60% indica-dominant hybrid that combines the legendary LA strain Kosher Kush with champion sativa Tangie to create something quite unique. Growing tall in its vegetative cycle and very stretchy in flower, this one will need an experienced hand when grown indoors. Most phenotypes will exhibit a sweet orange aroma from the Tangie along with the dark coloration of the Kosher Kush, and will offer a strong citrus flavor when smoked or vaped. THC levels range from 18% to 24%; definitely not for novice users!

Please read our terms and conditions before ordering.",0,0

Buy 100 grease-monkey Carts/Dank Vapes,2000,jetlove ,US,worldwide,synthetic cannabis,yes,cartridge,"CONTACT US BEFORE PLACING YOUR ORDER.
Text: +17205077338
Wickr Me: jason30594
Support E-mail: jetlove@protonmail.com

WE SHIP TO ALL STATES IN THE USA, CANADA AND WORLDWIDE.
FOR YOUR 10 FULL DANK VAPES CARTRIDGES WHICH IS OUR MINIMUM ORDER, PLEASE SPECIFY THE FLAVORS AND QUANTITY FOR EACH IN OUR CONTACT SUPPORT E-MAIL ID.

-Get your dank flavors delivered right to your door step. Free shipping on all orders.
-@jetlove, customer security and product quality are our main concern. We do not store any financial data on our servers and all payments occur through safe, secure, and encrypted channels.


For your first order with us; GET 5 ""fREE""fULL GRAM CARTRIDGES FOR ANY ORDER YOU PLACE:

ORDER NOW - $20/Cart

banana-punch
citron-cookies
do-si-dos
fruity-pebbles
gelato
gorilla-glue
grape-ape
grape-head
grape-pie
grease-monkey
gushers
kosher-kush
lemon-slushie
lemon-tree
london-pound-cake
mars-og
sherblato
skittles
skywalker-og
strawberry-cough
strawnana
sunset-sherbert
wedding-cake
wedding-pie
white-fire-og

We are always interested to hear from anyone who wishes to place large orders from us.


VIEW OUR OTHER DEALS!

Contact e-mail for customer support: jetlove@protonmail.com

Price:  $  2000.0    ( 0.216139 Bitcoins ) ",0,0

Buy 100 skittles Cartridges/ Dank vapes,2000,jetlove ,US,worldwide,cannabis,,cartridge,"CONTACT US BEFORE PLACING YOUR ORDER.
Text: +17205077338
Wickr Me: jason30594
Support E-mail: jetlove@protonmail.com

WE SHIP TO ALL STATES IN THE USA, CANADA AND WORLDWIDE.
FOR YOUR 10 FULL DANK VAPES CARTRIDGES WHICH IS OUR MINIMUM ORDER, PLEASE SPECIFY THE FLAVORS AND QUANTITY FOR EACH IN OUR CONTACT SUPPORT E-MAIL ID.

-Get your dank flavors delivered right to your door step. Free shipping on all orders.
-@jetlove, customer security and product quality are our main concern. We do not store any financial data on our servers and all payments occur through safe, secure, and encrypted channels.


For your first order with us; GET 5 ""fREE""fULL GRAM CARTRIDGES FOR ANY ORDER YOU PLACE:

ORDER NOW - $20/Cart

banana-punch
citron-cookies
do-si-dos
fruity-pebbles
gelato
gorilla-glue
grape-ape
grape-head
grape-pie
grease-monkey
gushers
kosher-kush
lemon-slushie
lemon-tree
london-pound-cake
mars-og
sherblato
skittles
skywalker-og
strawberry-cough
strawnana
sunset-sherbert
wedding-cake
wedding-pie
white-fire-og

We are always interested to hear from anyone who wishes to place large orders from us.


VIEW OUR OTHER DEALS!

Contact e-mail for customer support: jetlove@protonmail.com
",0,0

BUY 100 DANK VAPES ONLINE/fULL GRAM CARTRIDGES,2000,jetlove ,US,worldwide,cannabis,,cartridge,"CONTACT US BEFORE PLACING YOUR ORDER.
Text: +17205077338
Wickr Me: jason30594
Support E-mail: jetlove@protonmail.com

WE SHIP TO ALL STATES IN THE USA, CANADA AND WORLDWIDE.
FOR YOUR 10 FULL DANK VAPES CARTRIDGES WHICH IS OUR MINIMUM ORDER, PLEASE SPECIFY THE FLAVORS AND QUANTITY FOR EACH IN OUR CONTACT SUPPORT E-MAIL ID.

-Get your dank flavors delivered right to your door step. Free shipping on all orders.
-@jetlove, customer security and product quality are our main concern. We do not store any financial data on our servers and all payments occur through safe, secure, and encrypted channels.


For your first order with us; GET 5 ""fREE""fULL GRAM CARTRIDGES FOR ANY ORDER YOU PLACE:

ORDER NOW - $20/Cart

ace-of-spades-full-gram-dank-vapes
ak-47-dank-vapes-cartridges
ancient-og-dank-vapes
apple-jacks-dank-vapes-cartridges
gelato-dank-vapes
atf-dank-vapes-cartridges
banana-og-dank-vapes-cartridges
berry-blast-dank-vapes
birthday-cake-dank-vapes-cartridges
blue-dream-dank-vapes-cartridges
blueberry-kush-dank-vapes
bubble-gum-dank-vapes
candy-land-dank-vapes
chemdog-dank-vapes
cherry-kush-dank-vapes-cartridges
diablo-dank-vapes
diamond-og-dank-vapes
dole-whip-dank-vapes
durban-poison-dank-vapes
fruity-pebbles-dank-vapes
gdp-dank-vapes
gorilla-glue-dank-vapes
grape-ape-dank-vapes
grape-stomper
green-crack-dank-vapes
gsc-dank-vapes
hardcore-og-dank-vapes
honey-dew-dank-vapes
jack-herer
jet-fuel-og
key-lime-pie
king-louie
la-confidential
lemon-berry
lemon-skunk
lemon-slushie
lsd
mai-tai
mango-kush
mars
mars-og
mimosa
mojito
northern-lights
og-kush
orange-chai
orange-cookies
orange-dalquiri
pineapple-express
pot-of-gold
purple-punch
rose-gold
sour-apple
straw-nana
strawberry-cough
strawberry-shortcake
sunset-sherbet-dank-vapes-cartridges
tangie-dank-vapes-cartridges
wedding-cake-dank-vapes-cartridges

We are always interested to hear from anyone who wishes to place large orders from us.


VIEW OUR OTHER DEALS!

Contact e-mail for customer support: jetlove@protonmail.com
",0,0

ORDER 100 DANK VAPES ONLINE/fULL GRAM CARTRIDGES,2000,jetlove ,US,worldwide,cannabis,,cartridge,"CONTACT US BEFORE PLACING YOUR ORDER.
Text: +17205077338
Wickr Me: jason30594
Support E-mail: jetlove@protonmail.com

WE SHIP TO ALL STATES IN THE USA, CANADA AND WORLDWIDE.
FOR YOUR 10 FULL DANK VAPES CARTRIDGES WHICH IS OUR MINIMUM ORDER, PLEASE SPECIFY THE FLAVORS AND QUANTITY FOR EACH IN OUR CONTACT SUPPORT E-MAIL ID.

-Get your dank flavors delivered right to your door step. Free shipping on all orders.
-@jetlove, customer security and product quality are our main concern. We do not store any financial data on our servers and all payments occur through safe, secure, and encrypted channels.


For your first order with us; GET 5 ""fREE""fULL GRAM CARTRIDGES FOR ANY ORDER YOU PLACE:

ORDER NOW - $20/Cart

ace-of-spades-full-gram-dank-vapes
ak-47-dank-vapes-cartridges
ancient-og-dank-vapes
apple-jacks-dank-vapes-cartridges
gelato-dank-vapes
atf-dank-vapes-cartridges
banana-og-dank-vapes-cartridges
berry-blast-dank-vapes
birthday-cake-dank-vapes-cartridges
blue-dream-dank-vapes-cartridges
blueberry-kush-dank-vapes
bubble-gum-dank-vapes
candy-land-dank-vapes
chemdog-dank-vapes
cherry-kush-dank-vapes-cartridges
